business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name,recommended_review
"hog-island-larkspur-larkspur","""16/03/2022""",1,"1:15pm 3/16/2022

Sign points inside for takeout.. Waited by counter to pickup order, and was met with extreme attitude by staff member with brown curly hair....

""Excuse me (insinuating I was in her way)""

Maybe don't place the plate settings you have to pick up from right next to the pickup area you've designated. A new system is encouraged 

Will make sure to give zero tip next time picking up from this Hog Island Oyster location 


Cheers


UPDATE same day: 

Hog Island Oyster some more feedback for you..... Maybe for dishes that may consist of fluid, take more consideration of your packaging! The Pescatore dinner for two was packaged in a card board box in a paper bag. Needless to say my car is interior is destroyed because the fluid from the meal seeped through the cardboard box and then the bag. Pretty unfortunate... see pics 

I suggest packaging meals like this in a plastic container? Could be wrong 

Sincerely don't need anyone to reach out to me, would just like to highlight my experience to other users","{""Friends"":355,""Location"":""Pleasanton, CA"",""Photos"":10,""Reviews_made"":60,""URL"":""https://www.yelp.com/user_details?userid=_BeBQgtdtvjYRfG2kwjOIg"",""Username"":""N C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/W3AhbOJm2beJ4JsRinUbNA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/k8f9VQpqBCgOAY78SZRBsA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/47vMEXhlDx2HQeIyNcJQWw/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hi N C.,\nI’d like to thank you for your review and apologize for the recent negative experience. Our space has a very small footprint and really try to maximize the space we do have, but I can appreciate your sentiment about how it can sometimes, like many establishments, get a bit crowded near our front entrance. I’d very much like to talk with you about the take-away packaging that you documented. Please reach out to me through email, lance@hogislandoysters.com, and lets make this right. Thank you again for your review and I look forward to hearing from you."",""Date"":""03/04/2022"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/xdCct-KoQMpYsrJ6Bipvrw/30s.jpg"",""Username"":""Lance R.""}]",204,"","0 check-in","Hog Island Larkspur",true
"hog-island-larkspur-larkspur","""21/10/2020""",5,"Was craving oysters on the way home, and stopped by for some take out. Just from the look of things before even getting inside, I could tell covid-19 was taken very seriously and all the precautions were in place. I noticed an outdoor dining area with all tables separated at 6 ft apart, and that they didn't have customers sitting at tables next to each other. As I walked closer to the take out door, there was a huge sign about saftey with great humor. 

Immediately I asked if they had Kumomoto Oysters, and to my delight they did. I decided to take a dozen, and also a dozen extra small Pacific Oysters. I then realized I would need some warm food to go with my little gems. Ordered the Grilled Halibut sandwich and the crispy Halibut sandwich, with an IPA. All the oysters were packed with ice for the ride home, and warm food in a seperate bag. They had them waiting in a basket to minimize contact too. 

Upon consumption, I noticed how beautiful and fresh these oysters were. Obviously brought in that day. I had a shucker at home so was ready to go. If you don't have the tools and gloves at home, they offer them for sale too. Topping off some of the oysters with the Hogwash mignonette adds just the right amount of acid from the rice vinegar they use. 

As for the sandwichs, I recommend going for the crispy vs the grilled. I had to order both to do a comparison, and found the grilled to be a little on the dry side. Now if your thinking crispy is going to be unhealthy and only, think again. The batter wasn't oily at all, the fish waz so juicy, and it was backed with the right amount of flavor being beautifully topped off with a basil aioli that just melted into the bread. 

So your asking how much do these guys pay attention to detail? They ketchup that accompanied my fries was the shocker. The ketchup is homemade. This isn't your in the bottle ketchup. It was textured like a tomato was just pureed, and not heavily salted!

Hats off to you all for doing such great work, care, and understanding, during this pandemic. You allowed me to shuck oysters at home and pretend I was at Tomales Bay. Thank you.","{""Friends"":4,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/LXttZAQ43gm7KCp5QhBr7w/60s.jpg"",""Location"":""San Francisco, CA"",""Photos"":56,""Reviews_made"":60,""URL"":""https://www.yelp.com/user_details?userid=xn99gjm5LvketFVBg7lS_A"",""Username"":""Danny S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/lwDT9ExFWXIp2w4bgOwgRw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/491B_pIVkR9I6MBGU_abvw/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":2,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",203,"","0 check-in","Hog Island Larkspur",true
"hog-island-larkspur-larkspur","""22/02/2023""",5,"We sat at the bar for happy hour and had such an amazing time. Everyone was so nice and pleasant! Will be back! Great fresh oysters, great service!","{""Friends"":0,""Location"":""CA, CA"",""Photos"":28,""Reviews_made"":11,""URL"":""https://www.yelp.com/user_details?userid=YMjd1_Jee03ZMCdJF9M4Iw"",""Username"":""Jess R.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/ftW43YuCHb7sz9KUoKTsUw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/nCouKeQyifLCp8ulfnzJRA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/rE7rkovvcmRrbWvj8-GRVQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Thank you Maggie. We appreciate the feedback!"",""Date"":""06/03/2023"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/rmlrMJseWjRr_7CecotfTQ/30s.jpg"",""Username"":""James F.""}]",205,"","0 check-in","Hog Island Larkspur",true
"zizikis-dallas-2","""18/05/2018""",5,"Great food!  Service was top notch.  Great attention to detail.  Love how quaint the restaurant is.","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/bGg1wCZUgE4J5H3bPjlU8w/60s.jpg"",""Location"":""Lenexa, KS"",""Photos"":0,""Reviews_made"":7,""URL"":""https://www.yelp.com/user_details?userid=C903rD9582vqHfU99Yb9OQ"",""Username"":""Josh P.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Josh we appreciate the five-stars!"",""Date"":""24/06/2018"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/6CvI7tpWl-I53YSW25TmiA/30s.jpg"",""Username"":""Kristi E.""}]",308,"","0 check-in","Ziziki's",true
"zizikis-dallas-2","""23/05/2019""",5,"Oh how I love this place.  I am rarely in Dallas but when I am this is a for sure spot.  The food is fresh, authentic and delish!  I love the neighborhood too.","{""Friends"":0,""Location"":""Las Vegas, NV"",""Photos"":0,""Reviews_made"":7,""URL"":""https://www.yelp.com/user_details?userid=zFisS09yu4vHmpPPFBW0cw"",""Username"":""betsey h.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Thanks Betsey! We love you too! And we really appreciate the five star rating and all of the love accolades. Hope to see you again on your next visit to Dallas! - Ziziki's Restaurants"",""Date"":""23/05/2019"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/6CvI7tpWl-I53YSW25TmiA/30s.jpg"",""Username"":""Kristi E.""}]",309,"","0 check-in","Ziziki's",true
"zizikis-dallas-2","""03/03/2019""",4,"A few appetizer dishes are good. Sometimes waitress is rushing and hands the check too early, not give customers time to relax. Overall service is courteous, seating is comfortable, food is healthy.","{""Friends"":22,""Location"":""Dallas, TX"",""Photos"":37,""Reviews_made"":308,""URL"":""https://www.yelp.com/user_details?userid=umaRY_zoVrT94RVVcMShSg"",""Username"":""Yelp U.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Thank you for your feedback. We are happy you recognize the healthy aspect of our cuisine. We'll report the waitress to the GM because that is certainly not the norm and not acceptable. We want you to enjoy and never be rushed. We truly value your input and hope you'll dine with us again. - Ziziki's Restaurants"",""Date"":""03/03/2019"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/6CvI7tpWl-I53YSW25TmiA/30s.jpg"",""Username"":""Kristi E.""}]",304,"","0 check-in","Ziziki's",true
"cafe-izmir-dallas","""15/03/2014""",5,"This place has not only the best service with really amazing and friendly people. But it also serves THE-BEST-FOOD. It is always my restaurant of choice either to just go out because it's a Friday (or a Tuesday) or because we are celebrating a birthday or an anniversary. I love it. LOVE IT.","{""Friends"":47,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/hZ5mMVq0mZRDvEiWRmtyFg/60s.jpg"",""Location"":""Lower Greenville, Dallas, TX"",""Photos"":1,""Reviews_made"":16,""URL"":""https://www.yelp.com/user_details?userid=NZwPtjSYMBuJIxwDa5OwdQ"",""Username"":""Lilly C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/4CzaFMjrMe0ixbXiL3RryA/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":2,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",310,"","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""19/10/2013""",5,"Cafe Izmir ... What to say about this place !!! No need to mention about how awesome is this little cozy place. Izmir is my second home as all the employes are so nice and welcoming. You will be greeted by the owner Beaw right in the front door with big Smile. Beautiful Sristi always gives u company while serving wine. I found Sammy and Nick the best server ever... They are the Best. You will feel home right away.... How can I forget Marcelo the macho man!!! You just feel good vibes in Cafe Izmir. Serves Healthy food ever and guess what $50 Friday Dinner for two :) I got free humus for checking in ... How cool is that!!! Guys it's worth your time to go and explore this amazing place ... Best Middle Eastern Restaurant ever :)","{""Friends"":327,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/M2POh1T8sLvEEjKPutk7Hw/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":54,""Reviews_made"":16,""URL"":""https://www.yelp.com/user_details?userid=1MAxDT-XCkm4lshyC2aYOw"",""Username"":""Suki S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/KMbuaS2srnAG3fBD2DNpKA/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",310,"","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""16/12/2014""",4,"This is a nice place for Mediterranean food. I ate falafel, lamb rolls and quail. Everything came out perfect. I will come back here and will write more.","{""Friends"":11,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/2NA8z2SSerJqXSUfq3qDTg/60s.jpg"",""Location"":""Concord, NC"",""Photos"":66,""Reviews_made"":25,""URL"":""https://www.yelp.com/user_details?userid=Hl5tJ2VkRF5eQp9aP1f9SQ"",""Username"":""Sujith R.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/hUOoF9V7b41so6vloLC3bg/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",307,"","0 check-in","Cafe Izmir",true
"hog-island-larkspur-larkspur","""08/07/2020""",4,"Covid-19 Review: Literally pulled off the highway after my husband spotted ""oysters"" and knows how much I love them. It's in a plaza with other cute shops. We are not from the area and were coming back from a Sausalito stroll. They were open for dining and had a large outdoor area with tables spread out. The servers were wearing masks. We only wanted take-out, and there wasn't a line when we got there around 2:30 pm on a Thursday. I really had a craving for oysters, and asked the girl how it worked with shucking. She said you would shuck them at home and that they sold the shucking knife for $18. A dozen oysters are $25, so I would be paying on top of that for a one-time experience? No thanks. They also sold gloves, and I didn't bother asking how much those were. I asked if a regular knife would work and she said no, that they are much too thin. I have only eaten oysters in restaurants, so what do I know? But I did know that I didn't want to pay ~$25 for tools to eat $25 of raw oysters, and I don't even live in the area to get oysters that often. Ordered the claw chowder for $17 and it was raging hot! Even after a 30 minute drive home, it was still hot enough to eat and there were 27 clams in there!! This is not your traditional goopy clam chowder, this is the real deal with veggies and tons of clams, with a more clear-like broth. It was soooo good and for $17, it was worth it. The cashier and people there were really nice. It's no-contact and the woman who put my order in one of the 4 bins made sure to put on her mask and gloves before handling my bag. I guess this is a new location, so will probably go back on our next trip up! I didn't give it 5 stars only because of the crazy markup on the oyster shucking knife! Checked on Amazon and they go for half the cost, but I guess they can charge those prices for that area, especially if customers plan on going back for their fill on raw oysters.","{""Friends"":1201,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/n5dH4TmOCM28JJZdFrogTw/60s.jpg"",""Location"":""Irvine, CA"",""Photos"":618,""Reviews_made"":1090,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=36Vr9BASkR2v9NKNoZtiSA"",""Username"":""Ming-Jou C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/Q6t5BO2JgTXl6qP5diKQsA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/-RMcsEJIY1Ogx9xJSLsJEQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/PS2geMrp7x3pLy0coFEY1g/348s.jpg""]","[{""Number"":4,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":4,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",301,"Elite from 24","0 check-in","Hog Island Larkspur",true
"hog-island-larkspur-larkspur","""14/01/2022""",4,"Off the San Rafael bridge heading towards Napa you'll find this great seafood restaurant. There's indoor and outdoor seating that overlooks the Bay and the ferry that goes to San Francisco. We had the Oyster De Paris that had four  grilled oysters over pesto sauce- mmmmm. If you crave for a traditional clam chowder you will not get it here- it's more soup based very less creamy. Great twist on clam chowder minus the bread, which I don't know if our server forgot to give us because I saw bread plates being passed out to the other customers. I had the Black Cod very good and filling. The only issues we had with the place, indoor tables are very close to one another so you can hear your neighbors conversations and the restroom was a store away. Service was quick and attentive. Enjoy! It's a great offshore dining without the crowds of San Francisco. There's also shops all around, kids play area.","{""Friends"":141,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/TpbwWYZgsqOL9T43F3fH9g/60s.jpg"",""Location"":""Las Vegas, NV"",""Photos"":497,""Reviews_made"":166,""URL"":""https://www.yelp.com/user_details?userid=Ly-ZEgIHT6imBIGMDwNX8w"",""Username"":""Lei G.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/xj0YtgZB5nkg6iCjyeSjBQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/0D2tvQyKjM4IUkrkjAw0zg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/WoCxionBcnzJU8sxg5MjUw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Zeo1YRbIxcRSPHnq_EfOsQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/lrqpfHuEV0agsBPMckLLiA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/LR7YqpDF-srXJo6r5p9yaQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",302,"","0 check-in","Hog Island Larkspur",true
"hog-island-larkspur-larkspur","""19/07/2020""",5,"We have heard a lot about Hog Island Oyster Co. Today was our lucky day when we finally made it here. After a long day of hiking this place was the most amazing retreat. 

The oysters from Tomales Bay were just melting in our mouths. Followed by fish tacos with hot sauce just kicked our appetite in high gear. Herbed Halibut (Burger) topped our dinner. 

For drinks, a glass of cold Pliny the Elder DIPA from Russian River Brewery was a perfect match for a midsummer day.","{""Friends"":3,""Location"":""Iowa City, IA"",""Photos"":236,""Reviews_made"":91,""URL"":""https://www.yelp.com/user_details?userid=PzSqAnqEA_2deY_-GCK2tA"",""Username"":""U V.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/cdMWtG7lhqaIwat5ixbVRA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/bCvIoVCLA39Gvy19K1t9TA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/J8-FHUrKKGd0uuzmZH0FdA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/JNWU-qAoNoRLHrvpn5jUJw/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",305,"","0 check-in","Hog Island Larkspur",true
"hog-island-larkspur-larkspur","""24/02/2022""",4,"I'm a tough fish taco critic and these are on point! The slaw is well dressed leaving the intended crunch from the battered fish. And although there may seem to be a lot slaw, some can be treated like a light salad before using the rest to consume the taco. Paired with a Sunset Shandy, it makes a nice lunch/dinner.","{""Friends"":0,""Location"":""Cupertino, CA"",""Photos"":1,""Reviews_made"":4,""URL"":""https://www.yelp.com/user_details?userid=jm1Bh0J_-3DcYRyNMSghYw"",""Username"":""Nalani R.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/TsThtOBYcqTrW3IN5HQdfw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",304,"","0 check-in","Hog Island Larkspur",true
"hog-island-larkspur-larkspur","""08/07/2022""",5,"120 delicious, fresh and chilled oysters were a hit at our 4th of july par-tay!  Order was ready on time and all my questions were answered beforehand.  Also love love love their oyster po boy sandwich.","{""Friends"":0,""Location"":""Alameda, CA"",""Photos"":5,""Reviews_made"":36,""URL"":""https://www.yelp.com/user_details?userid=og5mRJoD2B-etWiBJ0VLig"",""Username"":""Shaamini B.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""It was our pleasure to be of service! I’m so glad everything worked out for your event!"",""Date"":""08/07/2022"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/RkJLLxNGgZVeljkuT7YCgQ/30s.jpg"",""Username"":""Lauren B.""}]",307,"","0 check-in","Hog Island Larkspur",true
"cafe-izmir-dallas","""01/10/2010""",5,"I have been going to Cafe Izmir since 1999.  YES TEN YEARS!!!... and the food has remained consistent all these years.  The portions are Mediterranean tapas sized and sharing is encouraged.  The hummus is amazing, extra garlicy... they recently added a ""date night"" hummus for those who don't want to smell like a garlic farm.

Tuesdays nights you will find reduced priced tapas.  If you are willing to wait, its worth it.  Be patient and don't throw a fit, just enjoy the wine and the company you are with.... AGAIN you might wait for an hour for a table depending on how well you treat the staff... The nicer and pleasant you are, the faster you will be served. DON'T GO ON TUESDAYS IF YOU ARE IN A RUSH.

Fridays nights have a date night menu.  Its a pre selected meal with a bottle of wine.  Its more than enough food for two people, and you are welcomed to add more dishes (ie the hummus).

Besides the hummus, I like the beef kabob and the priakshi.  The chicken kabobs are a little dry for me.  the food is served quickly once ordered starting with cold dishes followed by the hot dishes.

The staff is hit or miss... some of the servers are extremely pleasant, and others seem to be stand offish... but the will diminish as you ask them more questions and just make small talk.

All in all this place is heaven to me, and if they ever close, they might as well take my life... that's how much I like it!","{""Friends"":19,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/6BoXIHPqdhj5PpYzTdMAAQ/60s.jpg"",""Location"":""ASTORIA, NY"",""Photos"":0,""Reviews_made"":11,""URL"":""https://www.yelp.com/user_details?userid=frpy3SjKljgidG38ABXYBg"",""Username"":""Viren P.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Viren\n\nThanks so much for the wonderful review, we hope to see you again soon. \n\nYour friends at Cafe Izmir"",""Date"":""05/10/2010"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/GhESDlmyvtLsCZCm1yAsEA/30s.jpg"",""Username"":""Beau N.""}]",404,"","0 check-in","Cafe Izmir",true
"hog-island-larkspur-larkspur","""25/09/2020""",5,"Nice place at the corner of the shopping center. My friend and I ordered Seafood Stew and Rustic Bread Bakery that they sell as sides and it was so yummy! Broth was perfect not too tomato-ish not thick either. Great place if you like seafood and just want to hang out or meet up with friend for lunch.","{""Friends"":8,""Location"":""Martinez, CA"",""Photos"":15,""Reviews_made"":20,""URL"":""https://www.yelp.com/user_details?userid=A5kpzJR7Kq44nRqmo-AB2w"",""Username"":""Day D.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/Mnhq3-Up3lfvFUg-QFXmyA/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",408,"","0 check-in","Hog Island Larkspur",true
"cafe-izmir-dallas","""27/04/2015""",5,"Celebrated my 2 year ""cancerversary"" and also my birthday this weekend at Cafe Izmir. What a wonderful place to celebrate!! There were 5of us and we ate WAY too much.... Which is easy to do here. Everything is amazing!! The falafel balls are out of this world, and the lamb is outstanding! Actually, Cafe Izmir is the only place I will eat lamb. I have been a life long lamb hater. I have never liked the after taste. Anyway, I have no idea how they make it.... But both the lamb rolls and the lamb chops are life changing. Ha ha! LOVE them! Also, the hummus is better then homemade. It's ""Cafe Izmir made."" Doesn't get any better then this. The staff brought me a dessert with candles in it and sang happy birthday to me. Then they brought me a bottle of wine that had ""happy birthday from Cafe Izmir"" written on it in silver sharpie. They they gave the silver sharpie to the table so that everyone could sign the bottle. How fun is that?? Love this place!! Make a reservation though! It gets crowded!!","{""Friends"":64,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/niHVki1PAPdLLqhQgr2GXQ/60s.jpg"",""Location"":""Apex, NC"",""Photos"":107,""Reviews_made"":51,""URL"":""https://www.yelp.com/user_details?userid=Sv2jP4kVGedvAsSVW4PZ1g"",""Username"":""Deborah B.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/vsXeb84ZaY0iZ5yk0JNMcQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""We jut ate so much food and every single bite was amazing! I can not wait to go back. The wait staff was so friendly and helpful and every thing was fresh and delish! LOVED it!!"",""Date"":""25/01/2015"",""Images"":[""https://s3-media0.fl.yelpcdn.com/bphoto/SWEShJlY_t5lZMJgzIscuw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/KuCOUEsRyRWX4h43gpcvcA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/poI36xjrvqzucQHVsdrpTg/348s.jpg""],""User_Image"":""https://s3-media0.fl.yelpcdn.com/photo/niHVki1PAPdLLqhQgr2GXQ/60s.jpg"",""Username"":""Deborah B.""}]",608,"","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""06/08/2014""",3,"UPDATE
Bumping this up to 3 stars due to nice email from manager and saying they would consider soy yoghurt. Cool. Sorry it took so long to update, but I left Texas like 2 days after checking this place out and I have not been back since. I look forward to trying this place next time I am in Dallas and hopefully giving more stars of it's as good as they all say! Yay!


ORIGINAL (was 1 star)
Totally not vegan friendly. 

Whoever heard of a middle eastern place that puts dairy in their hummus, falafel and baba ghanouj? Talk about alienating customers. This is 2014.

At least have a dairy-free version of hummus and falafel. Ever heard of dairy-free yogurt? They sell it at whole foods.","{""Friends"":0,""Location"":""DEATH VALLEY, CA"",""Photos"":9,""Reviews_made"":219,""URL"":""https://www.yelp.com/user_details?userid=lUC5misP_X34iZ-qcQH5hQ"",""Username"":""Matt A.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":3,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hi Frederic,\nThank you for visiting us at Cafe Izmir, so sorry we didn't have a vegan hummus for your enjoyment, I have taken your advise and looked into whole soy yogurt for our hummus, we should have it by next week, please let me know if you will accept my invitation to return to cafe Izmir and I will make sure we have vegan hummus for your enjoyment.\nmy email is beau@izmirgroup.com please let me know when and if you will return so I can meet and greet you, I would love to have a chance to make your experience a positive one.\nThanks"",""Date"":""09/08/2014"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/GhESDlmyvtLsCZCm1yAsEA/30s.jpg"",""Username"":""Beau N.""}]",605,"","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""25/10/2015""",5,"Great atmosphere! Very homey, warm feel and friendly staff! We had to pay $5 for valet parking since it was a typical busy Saturday night, but once we got in, we were greeted right away and we seated fairly quickly. Since it was our first time here, we wanted to try lots of things on the menu. Our server Sammy was awesome! Excellent service! We tried the delicious dolmas, falafel, amazing and Dallas-famous hummus with pita bread, and chicken and quail plates. For dessert, we had the baklava and Greek cake, and both were amazingly scrumptious! I had the house sangria, and it was one of the best sangrias I've ever tried! Overall, a great first experience here! Fantastic, top-notch service, excellent dishes and desserts, and lively atmosphere! They had live music, and the guy performing even sang ""Happy Birthday"" to a few guests who were celebrating birthdays. As a vegetarian, I was also pleased with their vegetarian-friendly selection! Cafe Izmir is a must-try, and I'm definitely coming back here!","{""Friends"":1420,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/ZEm6SIpO0ha60YMo2Vk2Iw/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":15,""Reviews_made"":13,""URL"":""https://www.yelp.com/user_details?userid=_AOhfMnZYMskWVuoOL6SLA"",""Username"":""Michael C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/L97TB0ENEfy4SKASb-k2Lw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/-a_Rr16BfaFvSoXIek1Qbg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",606,"","0 check-in","Cafe Izmir",true
